date,bases,open_access_bases,bytes,open_access_bytes
"09/24/2018",20143745074352957,8149334016353261,8740504142396945,4625352164923307
"09/25/2018",20208173824993294,8199448593524058,8772016756302095,4649684557315481
"09/26/2018",20215547824200318,8206822592731082,8775709862640801,4653377663654187
"09/27/2018",20226324634451850,8215494920910865,8780740278420986,4657496322638755
"09/28/2018",20238600741072776,8223063242889813,8786058152151856,4661040381520303
"09/29/2018",20242978861126929,8227441362943966,8788131743417664,4663113972786111
"09/30/2018",20249211370761754,8233673872578791,8791223638048425,4666205867416872
"10/01/2018",20273630457933732,8257704519692269,8802628599949822,4677509576735445
"10/02/2018",20283842236769578,8267916298528115,8806816451498159,4681697428283782
"10/03/2018",20285551305325636,8269625367084173,8807587019627055,4682467996412678
"10/04/2018",20300008210863987,8284082272622524,8813564468641672,4688445445427295
"10/05/2018",20305526541314032,8289600603072569,8816049080678568,4690930057464191
"10/06/2018",20307086169446303,8291160231204840,8817109220403217,4691990197188840
"10/07/2018",20309193383852983,8293267445611520,8819124335325876,4694005312111499
"10/08/2018",20336819672973414,8320893734731951,8832618462512869,4707499439298492
"10/09/2018",20386183204814089,8329532730676795,8848410734551124,4712704362590915
"10/10/2018",20397265494553649,8339476687669655,8852956170914692,4716689216387996
"10/11/2018",20405708365590908,8347919558706914,8857144667291289,4720877712764593
"10/12/2018",20414268517781067,8350174182034403,8861065228873792,4721895170602860
"10/13/2018",20597963150246387,8357256963649423,8894848012029093,4725761215298463
"10/14/2018",20599298085410211,8358591898813247,8895434417861465,4726347621130835
"10/15/2018",20605114527702314,8364408341105350,8898326593304251,4729239796573621
"10/16/2018",20612560293177759,8371643975081195,8902422310645596,4733239456685364
"10/17/2018",20628199589847677,8374387604774393,8910430583760255,4734661055664252
"10/18/2018",20632162829691797,8378350844618513,8912279645324317,4736510117228314
"10/19/2018",20637848532152584,8384036547079300,8914904468926744,4739134940830741
"10/20/2018",20641025338858958,8387004444577586,8916919083273670,4741054267669616
"10/21/2018",20643053566020895,8389032671739523,8918612741710005,4742747926105951
"10/22/2018",20665129428159666,8396942397524574,8926702640219529,4746611855126709
"10/23/2018",20678828099456915,8410079091010305,8933344598423873,4753095786699010
"10/24/2018",20690380115928845,8421631107482235,8939584966914893,4759336155190030
"10/25/2018",20714409935306329,8445660926859719,8950080191771568,4769831380046705
"10/26/2018",20719259097247776,8450366962517636,8952461544732793,4772159426084808
"10/27/2018",20721144482132160,8452252347402020,8953837276476388,4773535157828403
"10/28/2018",20722598288369009,8453706153638869,8954637669044916,4774335550396931
"10/29/2018",20726153488302499,8456794342430489,8956499405470854,4775981348502063
"10/30/2018",20731087963773072,8461728817901062,8958995528140451,4778477471171660
"10/31/2018",20743330422000955,8473971276128945,8964391663557854,4783873606589063
"11/01/2018",20760794810340227,8491385594605064,8972854479576151,4792305157052200
"11/02/2018",20768788791268098,8499379575532935,8976760979460950,4796211656936999
"11/03/2018",20775910427945669,8506501212210506,8979898257828845,4799348935304894
"11/04/2018",20784661097109663,8511983599037100,8983037981314626,4801943592610447
"11/05/2018",20810817166611317,8527690118530579,8991066796333254,4808127662190923
"11/06/2018",20817717521013831,8534582769318195,8994276254645172,4811334200011689
"11/07/2018",20823089306047002,8539954554351366,8996819977145640,4813877922512157
"11/08/2018",20828270722287216,8544843533528221,8999356738014358,4816307491849686
"11/09/2018",20838713472961538,8555286284202543,9004352906407131,4821303660242459
"11/10/2018",20840036101168141,8556608912409146,9005356049739584,4822306803574912
"11/11/2018",20842067292778084,8558640104019089,9006109473653806,4823060227489134
"11/12/2018",20844326062297545,8560898873538550,9007079251591474,4824030005426802
"11/13/2018",20849117339199531,8565204422863461,9009382832956777,4826097933257381
"11/14/2018",20877436977539900,8591250588942280,9020404918035085,4836251509655235
"11/15/2018",20892761477307774,8606575088710154,9027895613437761,4843742205057911
"11/16/2018",20981137411741275,8609019514458455,9043991016705634,4845019258162749
"11/17/2018",20984878235976352,8612760338693532,9045699329962428,4846727571419543
"11/18/2018",20992152310414118,8619449922902453,9049283417656665,4850030857829467
"11/19/2018",21115319914101884,8622758515292704,9072957324027968,4851559013651770
"11/20/2018",21172365225928766,8640145960769080,9092040274253131,4860625718672237
"11/21/2018",21185851373174871,8653611060374056,9098133510132371,4866710823588648
"11/22/2018",21193985275371961,8661744962571146,9101756936393651,4870334249849928
"11/23/2018",21209540083391488,8677246342387573,9108257482036674,4876807191130455
"11/24/2018",21212878663651327,8680584922647412,9109927026094135,4878476735187916
"11/25/2018",21214612038891029,8682318297887114,9110887046852344,4879436755946125
"11/26/2018",21217852204724974,8685558463721059,9112590097295523,4881139806389304
"11/27/2018",21228790694939163,8693679355153548,9118107074206566,4885607312349723
"11/28/2018",21238410653595527,8701581610259472,9122261708310584,4888926486972326
"11/29/2018",21339275253267981,8712812351067580,9175813447411072,4894380255710164
"11/30/2018",21442247953679759,8727959853073642,9215974643319600,4901592385364537
"12/01/2018",21454865517624821,8740577417018704,9222550728783607,4908168470828544
"12/02/2018",21469552699981635,8755264599375518,9229121223733669,4914738965778606
"12/03/2018",21475386628788424,8761098528182307,9231969175090767,4917586917135704
"12/04/2018",21490376665058770,8775572184477129,9239484462267057,4924929864672533
"12/05/2018",21501300874380242,8786496393798601,9244228961998301,4929674364403777
"12/06/2018",21518648791104008,8803844310522367,9252664879175608,4938110281581084
"12/07/2018",21520494518429421,8805654819220840,9253811333077755,4939246971754282
"12/08/2018",21521606539552348,8806766840343767,9254354595137884,4939790233814411
"12/09/2018",21523032905951527,8808193206742946,9254971785968503,4940407424645030
"12/10/2018",21541235658714580,8826395959505999,9281239559556769,4966675198233296
"12/11/2018",21557559661318472,8842719962109891,9287008824989853,4972444463666380
"12/12/2018",21562973071528115,8847226893828432,9289390986465257,4974385066064786
"12/13/2018",21576044030481412,8860297852781729,9294977008446076,4979971088045605
"12/14/2018",21586069885330622,8866842472329079,9300666194148604,4983515605295033
"12/15/2018",21588304532540283,8869077119538740,9301669374551208,4984518785697637
"12/16/2018",21590344143216914,8871116730215371,9302647167615163,4985496578761592
"12/17/2018",21602519319788620,8883291906787077,9308622656799996,4991472067946425
"12/18/2018",22542410253239951,8888154365345193,9503073141456760,4994027189807051
"12/19/2018",23026913434079259,8892937341714341,9582280337771918,4996334060924576
"12/20/2018",23030275162288219,8896221357570342,9583904712727086,4997938218546846
"12/21/2018",23118902828158148,8904591139011581,9608746479736667,5002026800525980
"12/22/2018",23119808915859381,8905409361954846,9609092080804503,5002328092063439
"12/23/2018",23122435872194063,8908036318289528,9610269754912559,5003505766171495
"12/24/2018",23123822807478976,8909423253574441,9610979963979252,5004215975238188
"12/25/2018",23124739732578506,8910340178673971,9611417010978956,5004653022237892
"12/26/2018",23134321544654501,8919921990749966,9616443168728150,5009679179987086
"12/27/2018",23147957345151811,8933557791247276,9622996634491925,5016232645750861
"12/28/2018",23151062724750209,8936663170845674,9624796886196131,5018032897455067
"12/29/2018",23152742971839303,8938343417934768,9625802032715607,5019038043974543
"12/30/2018",23156735726481293,8942336172576758,9627863238210695,5021099249469631
"12/31/2018",23196277741122639,8980592588896652,9646486587808157,5039123461096155
"01/01/2019",23236701102625482,9021015950399495,9665724302181539,5058361175469537
"01/02/2019",23279254189132022,9063569036906035,9682159111897093,5074795985185091
"01/03/2019",23286310239330224,9070541681931759,9685632032116406,5078224503550356
"01/04/2019",23291452215357601,9075629556710486,9688429249090171,5080991956560565
"01/05/2019",23303142007872361,9087162277613046,9693542678942915,5086015943644349
"01/06/2019",23309969166131004,9093968191258739,9696619631531720,5089081100573533
"01/07/2019",23316293075912986,9100292101040721,9699353658859821,5091815127901634
"01/08/2019",23323296282589027,9107292911430507,9702421907214596,5094881853887321
"01/09/2019",23404585945515394,9111454670748174,9716427902931675,5096928903249795
"01/10/2019",23409314738480863,9116183463713643,9718504452319203,5099005452637323
"01/11/2019",23412309732799283,9119081202491507,9720382257528082,5100818054800202
"01/12/2019",23418497482753001,9125268952445225,9723061506715415,5103497303987535
"01/13/2019",23420168795245403,9126940264937627,9723809782882121,5104245580154241
"01/14/2019",23426442671820690,9131616781111574,9726513179854086,5106308191679266
"01/15/2019",23439871758982344,9145045868273228,9730156471910950,5109951483736130
"01/16/2019",23449928269023555,9155102378314439,9734992714555470,5114787726380650
"01/17/2019",24694242029102843,9162022870701089,9983270084417364,5117762669661824
"01/18/2019",24697295805389235,9165076646987481,9984623176044485,5119115761288945
"01/19/2019",24701073303718187,9168854145316433,9986045011354278,5120537596598738
"01/20/2019",24703062647829917,9170843489428163,9986793198213472,5121285783457932
"01/21/2019",24705124274902626,9172905116500872,9987650977922987,5122143563167447
"01/22/2019",24709375609568101,9177156451166347,9989952429375620,5124445014620080
"01/23/2019",24750490066798594,9215582684211402,10008247477445944,5141792634400351
"01/24/2019",24797924035241294,9263016652654102,10031939142819713,5165484299774120
"01/25/2019",24798847958657492,9263940576070300,10032326424696941,5165871581651348
"01/26/2019",24801748873964554,9266841491377362,10033584640764369,5167129797718776
"01/27/2019",24804239636350130,9269332253762938,10034610904268455,5168156061222862
"01/28/2019",24826029801756527,9291122419169335,10045182246753075,5178727403707482
"01/29/2019",24859839671450889,9300354494239720,10055524458059660,5181616730849003
"01/30/2019",24865125393515220,9305551289068679,10058182117923043,5184213991612282
"01/31/2019",24877383976965019,9317809872518478,10064570718234028,5190602591923267
"02/01/2019",24888453533426789,9328879428980248,10069872169747178,5195904043436417
"02/02/2019",24889322492959788,9329748388513247,10070422667442229,5196454541131468
"02/03/2019",24889591105191197,9330017000744656,10070536712871153,5196568586560392
"02/04/2019",24913492663602995,9353773327541878,10081744440418813,5207678928985175
"02/05/2019",24918416769848848,9357983518474190,10084116209628063,5209605048156467
"02/06/2019",24926747545336025,9366314293961367,10087840090338613,5213328928867017
"02/07/2019",24929813439588364,9369380188213706,10089478131447038,5214966969975442
"02/08/2019",24944440839471074,9384007588096416,10095989305244180,5221478143772584
"02/09/2019",24947601687837208,9387168436462550,10097065512901653,5222554351430057
"02/10/2019",24952507760299083,9392074508924425,10098726125727110,5224214964255514
"02/11/2019",24960667468575580,9400234217200922,10101989352965842,5227478191494246
"02/12/2019",24970593740056662,9410160488682004,10106743677666521,5232232516194925
"02/13/2019",24996969257526950,9436536006152292,10118862483943131,5244351322471535
"02/14/2019",25570789537736902,9440698708770988,10222218164378869,5246318969422965
"02/15/2019",25592061494179187,9451728565532361,10232388634386081,5251570605598386
"02/16/2019",25593818870388330,9453485941741504,10233108706316213,5252290677528518
"02/17/2019",25596277758402276,9455944829755450,10234414366266139,5253596337478444
"02/18/2019",25606945993901817,9466613065254991,10240462404226162,5259644375438467
"02/19/2019",25636139105041424,9495366636144776,10254905363714007,5273834441054701
"02/20/2019",25647582043289513,9506673797908815,10259770376285838,5278634572650997
"02/21/2019",25662135508869012,9512449612848514,10267040262938704,5281243029573264
"02/22/2019",25669865613521376,9520179717500878,10269994800400896,5284197567035456
"02/23/2019",25680577954038558,9530892058018060,10275303916129309,5289506682763869
"02/24/2019",25689375625705659,9539689729685161,10279043833867318,5293246600501878
"02/25/2019",25696802033271696,9546611277403646,10282489530724115,5296350441950165
"02/26/2019",25706505830958957,9556315075090907,10286365946210753,5300226857436803
"02/27/2019",26088706506277316,9573566630799480,10369367573700145,5308553736598411
"02/28/2019",26108471812393955,9591765643382983,10378767915222631,5317008446916993
"03/01/2019",26134364127404807,9617657958393835,10390459790983575,5328700322677937
"03/02/2019",26150217487149216,9631059648106284,10397337747086413,5334908259694854
"03/03/2019",26151664634571564,9632506795528632,10397976796286526,5335547308894967
